Last-Updated: 2022-07-01
trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-01-06|Bus|Other|1|400|600
2020-01-06|Bus|Parramatta|1|<50|<50
2020-01-06|Bus|Strathfield|1|<50|<50
2020-01-06|Bus|Sydney CBD|1|400|200
2020-01-06|Bus|All - NSW|1|800|800
2020-01-06|Bus|Chatswood|2|<50|<50
2020-01-06|Bus|Macquarie Park|2|<50|<50
2020-01-06|Bus|North Sydney|2|<50|<50
2020-01-06|Bus|Other|2|300|500
2020-01-06|Bus|Parramatta|2|<50|<50
2020-01-06|Bus|Strathfield|2|<50|<50
2020-01-06|Bus|Sydney CBD|2|300|100
2020-01-06|Bus|Wollongong and surrounds|2|<50|<50
2020-01-06|Bus|All - NSW|2|600|600
2020-01-06|Bus|Chatswood|3|<50|<50
2020-01-06|Bus|Macquarie Park|3|<50|<50
2020-01-06|Bus|North Sydney|3|<50|<50
2020-01-06|Bus|Other|3|400|500
2020-01-06|Bus|Parramatta|3|<50|<50
2020-01-06|Bus|Strathfield|3|<50|<50
2020-01-06|Bus|Sydney CBD|3|300|100
2020-01-06|Bus|All - NSW|3|700|600
2020-01-06|Bus|Chatswood|4|<50|<50
2020-01-06|Bus|Macquarie Park|4|<50|<50
2020-01-06|Bus|North Sydney|4|<50|<50
2020-01-06|Bus|Other|4|1300|800
2020-01-06|Bus|Parramatta|4|<50|<50
2020-01-06|Bus|Strathfield|4|<50|<50
2020-01-06|Bus|Sydney CBD|4|200|200
2020-01-06|Bus|All - NSW|4|1500|1000
2020-01-06|Bus|Chatswood|5|100|<50
2020-01-06|Bus|Macquarie Park|5|<50|100
2020-01-06|Bus|Newcastle and surrounds|5|<50|<50
2020-01-06|Bus|North Sydney|5|<50|<50
2020-01-06|Bus|Other|5|8400|5300
2020-01-06|Bus|Parramatta|5|400|400
2020-01-06|Bus|Strathfield|5|100|100
2020-01-06|Bus|Sydney CBD|5|800|1100
2020-01-06|Bus|Wollongong and surrounds|5|<50|<50
2020-01-06|Bus|All - NSW|5|9800|7000
2020-01-06|Bus|Chatswood|6|300|200
2020-01-06|Bus|Macquarie Park|6|200|400
2020-01-06|Bus|Newcastle and surrounds|6|<50|<50
2020-01-06|Bus|North Sydney|6|100|200
2020-01-06|Bus|Other|6|24900|17700
2020-01-06|Bus|Parramatta|6|900|1000
2020-01-06|Bus|Strathfield|6|300|200
2020-01-06|Bus|Sydney CBD|6|2100|3500
2020-01-06|Bus|Wollongong and surrounds|6|<50|100
2020-01-06|Bus|All - NSW|6|28800|23300
2020-01-06|Bus|Chatswood|7|500|600
2020-01-06|Bus|Macquarie Park|7|900|800
2020-01-06|Bus|Newcastle and surrounds|7|<50|100
2020-01-06|Bus|North Sydney|7|400|1100
2020-01-06|Bus|Other|7|53300|30000
2020-01-06|Bus|Parramatta|7|1600|2400
2020-01-06|Bus|Strathfield|7|500|500
2020-01-06|Bus|Sydney CBD|7|3300|11900
2020-01-06|Bus|Wollongong and surrounds|7|100|100
2020-01-06|Bus|All - NSW|7|60600|47500
2020-01-06|Bus|Chatswood|8|600|900
2020-01-06|Bus|Macquarie Park|8|900|1500
2020-01-06|Bus|Newcastle and surrounds|8|100|100
2020-01-06|Bus|North Sydney|8|800|2300
2020-01-06|Bus|Other|8|55200|40700
2020-01-06|Bus|Parramatta|8|1800|3300
2020-01-06|Bus|Strathfield|8|600|700
2020-01-06|Bus|Sydney CBD|8|4900|22800
2020-01-06|Bus|Wollongong and surrounds|8|200|300
2020-01-06|Bus|All - NSW|8|65100|72600
2020-01-06|Bus|Chatswood|9|300|700
2020-01-06|Bus|Macquarie Park|9|400|900
2020-01-06|Bus|Newcastle and surrounds|9|100|100
2020-01-06|Bus|North Sydney|9|400|900
2020-01-06|Bus|Other|9|35000|32700
2020-01-06|Bus|Parramatta|9|1000|2000
2020-01-06|Bus|Strathfield|9|300|300
2020-01-06|Bus|Sydney CBD|9|3400|9600
2020-01-06|Bus|Wollongong and surrounds|9|200|300
2020-01-06|Bus|All - NSW|9|41100|47500
2020-01-06|Bus|Chatswood|10|300|600
2020-01-06|Bus|Macquarie Park|10|300|500
2020-01-06|Bus|Newcastle and surrounds|10|100|100
2020-01-06|Bus|North Sydney|10|200|300
2020-01-06|Bus|Other|10|32700|29800
2020-01-06|Bus|Parramatta|10|900|1300
2020-01-06|Bus|Strathfield|10|300|200
2020-01-06|Bus|Sydney CBD|10|2700|4500
2020-01-06|Bus|Wollongong and surrounds|10|200|300
2020-01-06|Bus|All - NSW|10|37700|37600
2020-01-06|Bus|Chatswood|11|400|600
2020-01-06|Bus|Macquarie Park|11|300|500
2020-01-06|Bus|Newcastle and surrounds|11|100|100
2020-01-06|Bus|North Sydney|11|200|200
2020-01-06|Bus|Other|11|32600|30500
2020-01-06|Bus|Parramatta|11|900|1000
2020-01-06|Bus|Strathfield|11|300|300
2020-01-06|Bus|Sydney CBD|11|2700|4400
2020-01-06|Bus|Wollongong and surrounds|11|200|200
2020-01-06|Bus|All - NSW|11|37700|37800
2020-01-06|Bus|Chatswood|12|400|500
2020-01-06|Bus|Macquarie Park|12|400|400
2020-01-06|Bus|Newcastle and surrounds|12|100|100
2020-01-06|Bus|North Sydney|12|300|200
2020-01-06|Bus|Other|12|31400|30900
2020-01-06|Bus|Parramatta|12|900|900
2020-01-06|Bus|Strathfield|12|300|300
2020-01-06|Bus|Sydney CBD|12|3200|3800
2020-01-06|Bus|Wollongong and surrounds|12|300|200
2020-01-06|Bus|All - NSW|12|37300|37300
2020-01-06|Bus|Chatswood|13|500|400
2020-01-06|Bus|Macquarie Park|13|500|500
2020-01-06|Bus|Newcastle and surrounds|13|100|100
2020-01-06|Bus|North Sydney|13|300|300
2020-01-06|Bus|Other|13|30400|30500
2020-01-06|Bus|Parramatta|13|1100|1000
2020-01-06|Bus|Strathfield|13|300|200
2020-01-06|Bus|Sydney CBD|13|3500|3400
2020-01-06|Bus|Wollongong and surrounds|13|300|200
2020-01-06|Bus|All - NSW|13|37000|36600
2020-01-06|Bus|Chatswood|14|600|400
2020-01-06|Bus|Macquarie Park|14|600|400
2020-01-06|Bus|Newcastle and surrounds|14|100|100
2020-01-06|Bus|North Sydney|14|300|200
2020-01-06|Bus|Other|14|31800|33000
2020-01-06|Bus|Parramatta|14|1200|1000
2020-01-06|Bus|Strathfield|14|300|300
2020-01-06|Bus|Sydney CBD|14|4600|3500
2020-01-06|Bus|Wollongong and surrounds|14|300|200
2020-01-06|Bus|All - NSW|14|39800|39100
2020-01-06|Bus|Chatswood|15|600|400
2020-01-06|Bus|Macquarie Park|15|800|400
2020-01-06|Bus|Newcastle and surrounds|15|100|100
2020-01-06|Bus|North Sydney|15|500|300
2020-01-06|Bus|Other|15|36000|37200
2020-01-06|Bus|Parramatta|15|1700|1100
2020-01-06|Bus|Strathfield|15|400|400
2020-01-06|Bus|Sydney CBD|15|6600|4100
2020-01-06|Bus|Wollongong and surrounds|15|300|200
2020-01-06|Bus|All - NSW|15|47000|44200
2020-01-06|Bus|Chatswood|16|900|500
2020-01-06|Bus|Macquarie Park|16|1200|500
2020-01-06|Bus|Newcastle and surrounds|16|100|100
2020-01-06|Bus|North Sydney|16|1200|400
2020-01-06|Bus|Other|16|40400|46200
2020-01-06|Bus|Parramatta|16|2600|1200
2020-01-06|Bus|Strathfield|16|600|400
2020-01-06|Bus|Sydney CBD|16|12300|4600
2020-01-06|Bus|Wollongong and surrounds|16|300|200
2020-01-06|Bus|All - NSW|16|59600|54100
2020-01-06|Bus|Chatswood|17|1100|700
2020-01-06|Bus|Macquarie Park|17|1600|800
2020-01-06|Bus|Newcastle and surrounds|17|100|100
2020-01-06|Bus|North Sydney|17|2200|600
2020-01-06|Bus|Other|17|42900|61000
2020-01-06|Bus|Parramatta|17|3500|1700
2020-01-06|Bus|Strathfield|17|800|500
2020-01-06|Bus|Sydney CBD|17|22600|5600
2020-01-06|Bus|Wollongong and surrounds|17|200|100
2020-01-06|Bus|All - NSW|17|75000|71100
2020-01-06|Bus|Chatswood|18|600|500
2020-01-06|Bus|Macquarie Park|18|900|700
2020-01-06|Bus|Newcastle and surrounds|18|<50|100
2020-01-06|Bus|North Sydney|18|800|400
2020-01-06|Bus|Other|18|30300|54000
2020-01-06|Bus|Parramatta|18|2500|1500
2020-01-06|Bus|Strathfield|18|700|400
2020-01-06|Bus|Sydney CBD|18|11800|3600
2020-01-06|Bus|Wollongong and surrounds|18|100|100
2020-01-06|Bus|All - NSW|18|47700|61300
2020-01-06|Bus|Chatswood|19|300|200
2020-01-06|Bus|Macquarie Park|19|400|300
2020-01-06|Bus|Newcastle and surrounds|19|<50|<50
2020-01-06|Bus|North Sydney|19|300|200
2020-01-06|Bus|Other|19|14300|23200
2020-01-06|Bus|Parramatta|19|1100|700
2020-01-06|Bus|Strathfield|19|300|100
2020-01-06|Bus|Sydney CBD|19|4600|1700
2020-01-06|Bus|Wollongong and surrounds|19|100|<50
2020-01-06|Bus|All - NSW|19|21400|26400
2020-01-06|Bus|Chatswood|20|100|100
2020-01-06|Bus|Macquarie Park|20|200|100
2020-01-06|Bus|Newcastle and surrounds|20|<50|<50
2020-01-06|Bus|North Sydney|20|100|100
2020-01-06|Bus|Other|20|8700|11500
2020-01-06|Bus|Parramatta|20|600|400
2020-01-06|Bus|Strathfield|20|100|100
2020-01-06|Bus|Sydney CBD|20|2500|1200
2020-01-06|Bus|Wollongong and surrounds|20|<50|<50
2020-01-06|Bus|All - NSW|20|12300|13500
2020-01-06|Bus|Chatswood|21|200|100
2020-01-06|Bus|Macquarie Park|21|100|100
2020-01-06|Bus|Newcastle and surrounds|21|<50|<50
2020-01-06|Bus|North Sydney|21|100|100
2020-01-06|Bus|Other|21|6700|8700
2020-01-06|Bus|Parramatta|21|400|200
2020-01-06|Bus|Strathfield|21|100|100
2020-01-06|Bus|Sydney CBD|21|2300|1000
2020-01-06|Bus|Wollongong and surrounds|21|<50|<50
2020-01-06|Bus|All - NSW|21|9900|10300
2020-01-06|Bus|Chatswood|22|100|100
2020-01-06|Bus|Macquarie Park|22|100|100
2020-01-06|Bus|Newcastle and surrounds|22|<50|<50
2020-01-06|Bus|North Sydney|22|<50|<50
2020-01-06|Bus|Other|22|4400|5900
2020-01-06|Bus|Parramatta|22|200|200
2020-01-06|Bus|Strathfield|22|100|100
2020-01-06|Bus|Sydney CBD|22|1500|800
2020-01-06|Bus|Wollongong and surrounds|22|<50|<50
2020-01-06|Bus|All - NSW|22|6400|7200
2020-01-06|Bus|Chatswood|23|<50|<50
2020-01-06|Bus|Macquarie Park|23|<50|<50
2020-01-06|Bus|Newcastle and surrounds|23|<50|<50
2020-01-06|Bus|North Sydney|23|<50|<50
2020-01-06|Bus|Other|23|1900|3000
2020-01-06|Bus|Parramatta|23|100|100
2020-01-06|Bus|Strathfield|23|<50|<50
2020-01-06|Bus|Sydney CBD|23|900|400
2020-01-06|Bus|Wollongong and surrounds|23|<50|<50
2020-01-06|Bus|All - NSW|23|2900|3500
2020-01-06|Ferry|Other|0|<50|<50
2020-01-06|Ferry|Sydney CBD|0|<50|<50
2020-01-06|Ferry|All - NSW|0|<50|<50
2020-01-06|Ferry|Newcastle and surrounds|5|<50|<50
2020-01-06|Ferry|Other|5|<50|<50
2020-01-06|Ferry|Sydney CBD|5|<50|<50
2020-01-06|Ferry|All - NSW|5|<50|<50
2020-01-06|Ferry|Newcastle and surrounds|6|<50|<50
2020-01-06|Ferry|North Sydney|6|<50|<50
2020-01-06|Ferry|Other|6|500|<50
2020-01-06|Ferry|Sydney CBD|6|100|200
2020-01-06|Ferry|All - NSW|6|600|200
2020-01-06|Ferry|Newcastle and surrounds|7|<50|100
2020-01-06|Ferry|North Sydney|7|100|100
2020-01-06|Ferry|Other|7|2300|100
2020-01-06|Ferry|Sydney CBD|7|200|1100
2020-01-06|Ferry|All - NSW|7|2600|1400
2020-01-06|Ferry|Newcastle and surrounds|8|<50|100
2020-01-06|Ferry|North Sydney|8|200|200
2020-01-06|Ferry|Other|8|2300|300
2020-01-06|Ferry|Parramatta|8|<50|<50
2020-01-06|Ferry|Sydney CBD|8|300|2900
2020-01-06|Ferry|All - NSW|8|2800|3500
2020-01-06|Ferry|Newcastle and surrounds|9|<50|<50
2020-01-06|Ferry|North Sydney|9|100|<50
2020-01-06|Ferry|Other|9|900|600
2020-01-06|Ferry|Parramatta|9|<50|<50
2020-01-06|Ferry|Sydney CBD|9|900|1000
2020-01-06|Ferry|All - NSW|9|1900|1600
2020-01-06|Ferry|Newcastle and surrounds|10|<50|100
2020-01-06|Ferry|North Sydney|10|100|100
2020-01-06|Ferry|Other|10|1300|1200
2020-01-06|Ferry|Parramatta|10|100|<50
2020-01-06|Ferry|Sydney CBD|10|1700|1100
2020-01-06|Ferry|All - NSW|10|3200|2500
2020-01-06|Ferry|Newcastle and surrounds|11|<50|100
2020-01-06|Ferry|North Sydney|11|100|100
2020-01-06|Ferry|Other|11|1200|1800
2020-01-06|Ferry|Parramatta|11|100|<50
2020-01-06|Ferry|Sydney CBD|11|2100|1500
2020-01-06|Ferry|All - NSW|11|3500|3500
2020-01-06|Ferry|Newcastle and surrounds|12|100|<50
2020-01-06|Ferry|North Sydney|12|200|100
2020-01-06|Ferry|Other|12|1300|1700
2020-01-06|Ferry|Parramatta|12|<50|<50
2020-01-06|Ferry|Sydney CBD|12|1700|1400
2020-01-06|Ferry|All - NSW|12|3300|3200
2020-01-06|Ferry|Newcastle and surrounds|13|100|<50
2020-01-06|Ferry|North Sydney|13|100|100
2020-01-06|Ferry|Other|13|1400|1400
2020-01-06|Ferry|Parramatta|13|<50|<50
2020-01-06|Ferry|Sydney CBD|13|1700|1700
2020-01-06|Ferry|All - NSW|13|3300|3200
2020-01-06|Ferry|Newcastle and surrounds|14|100|<50
2020-01-06|Ferry|North Sydney|14|200|200
2020-01-06|Ferry|Other|14|1600|1500
2020-01-06|Ferry|Parramatta|14|<50|<50
2020-01-06|Ferry|Sydney CBD|14|1800|1900
2020-01-06|Ferry|All - NSW|14|3700|3600
2020-01-06|Ferry|Newcastle and surrounds|15|100|<50
2020-01-06|Ferry|North Sydney|15|200|200
2020-01-06|Ferry|Other|15|1800|1600
2020-01-06|Ferry|Parramatta|15|<50|<50
2020-01-06|Ferry|Sydney CBD|15|1800|2000
2020-01-06|Ferry|All - NSW|15|3900|3800
2020-01-06|Ferry|Newcastle and surrounds|16|100|<50
2020-01-06|Ferry|North Sydney|16|200|200
2020-01-06|Ferry|Other|16|1700|1700
2020-01-06|Ferry|Parramatta|16|<50|<50
2020-01-06|Ferry|Sydney CBD|16|2300|2200
2020-01-06|Ferry|All - NSW|16|4300|4100
2020-01-06|Ferry|Newcastle and surrounds|17|100|<50
2020-01-06|Ferry|North Sydney|17|400|300
2020-01-06|Ferry|Other|17|1300|3000
2020-01-06|Ferry|Parramatta|17|<50|<50
2020-01-06|Ferry|Sydney CBD|17|3300|1800
2020-01-06|Ferry|All - NSW|17|5100|5100
2020-01-06|Ferry|Newcastle and surrounds|18|<50|<50
2020-01-06|Ferry|North Sydney|18|200|200
2020-01-06|Ferry|Other|18|500|2400
2020-01-06|Ferry|Parramatta|18|<50|<50
2020-01-06|Ferry|Sydney CBD|18|1400|900
2020-01-06|Ferry|All - NSW|18|2100|3500
2020-01-06|Ferry|Newcastle and surrounds|19|<50|<50
2020-01-06|Ferry|North Sydney|19|200|100
2020-01-06|Ferry|Other|19|300|700
2020-01-06|Ferry|Parramatta|19|<50|<50
2020-01-06|Ferry|Sydney CBD|19|500|600
2020-01-06|Ferry|All - NSW|19|1000|1400
2020-01-06|Ferry|Newcastle and surrounds|20|<50|<50
2020-01-06|Ferry|North Sydney|20|100|<50
2020-01-06|Ferry|Other|20|200|300
2020-01-06|Ferry|Sydney CBD|20|300|300
2020-01-06|Ferry|All - NSW|20|600|600
2020-01-06|Ferry|Newcastle and surrounds|21|<50|<50
2020-01-06|Ferry|North Sydney|21|100|<50
2020-01-06|Ferry|Other|21|100|300
2020-01-06|Ferry|Sydney CBD|21|300|300
2020-01-06|Ferry|All - NSW|21|500|600
2020-01-06|Ferry|Newcastle and surrounds|22|<50|<50
2020-01-06|Ferry|North Sydney|22|<50|<50
2020-01-06|Ferry|Other|22|100|200
2020-01-06|Ferry|Sydney CBD|22|200|100
2020-01-06|Ferry|All - NSW|22|300|300
2020-01-06|Ferry|North Sydney|23|<50|<50
2020-01-06|Ferry|Other|23|<50|100
2020-01-06|Ferry|Sydney CBD|23|<50|100
2020-01-06|Ferry|All - NSW|23|<50|200
2020-01-06|Light rail|Newcastle and surrounds|0|<50|<50
2020-01-06|Light rail|Other|0|<50|100
2020-01-06|Light rail|Sydney CBD|0|100|100
2020-01-06|Light rail|All - NSW|0|100|200
2020-01-06|Light rail|Other|1|<50|<50
2020-01-06|Light rail|Sydney CBD|1|100|100
2020-01-06|Light rail|All - NSW|1|100|100
2020-01-06|Light rail|Other|2|<50|<50
2020-01-06|Light rail|Sydney CBD|2|<50|<50
2020-01-06|Light rail|All - NSW|2|<50|<50
2020-01-06|Light rail|Other|3|<50|<50
2020-01-06|Light rail|Sydney CBD|3|<50|<50
2020-01-06|Light rail|All - NSW|3|<50|<50
2020-01-06|Light rail|Newcastle and surrounds|4|<50|<50
2020-01-06|Light rail|Other|4|<50|<50
2020-01-06|Light rail|Sydney CBD|4|<50|<50
2020-01-06|Light rail|All - NSW|4|<50|<50
2020-01-06|Light rail|Newcastle and surrounds|5|<50|<50
2020-01-06|Light rail|Other|5|100|100
2020-01-06|Light rail|Sydney CBD|5|200|100
2020-01-06|Light rail|All - NSW|5|300|200
2020-01-06|Light rail|Newcastle and surrounds|6|100|100
2020-01-06|Light rail|Other|6|400|500
2020-01-06|Light rail|Sydney CBD|6|600|200
2020-01-06|Light rail|All - NSW|6|1100|800
2020-01-06|Light rail|Newcastle and surrounds|7|300|200
2020-01-06|Light rail|Other|7|1200|1300
2020-01-06|Light rail|Sydney CBD|7|1500|700
2020-01-06|Light rail|All - NSW|7|3000|2200
2020-01-06|Light rail|Newcastle and surrounds|8|400|400
2020-01-06|Light rail|Other|8|1600|2700
2020-01-06|Light rail|Sydney CBD|8|3000|1900
2020-01-06|Light rail|All - NSW|8|5000|5000
2020-01-06|Light rail|Newcastle and surrounds|9|200|100
2020-01-06|Light rail|Other|9|1000|2600
2020-01-06|Light rail|Sydney CBD|9|3300|1600
2020-01-06|Light rail|All - NSW|9|4500|4300
2020-01-06|Light rail|Newcastle and surrounds|10|200|200
2020-01-06|Light rail|Other|10|1100|1900
2020-01-06|Light rail|Sydney CBD|10|3400|2300
2020-01-06|Light rail|All - NSW|10|4700|4400
2020-01-06|Light rail|Newcastle and surrounds|11|200|200
2020-01-06|Light rail|Other|11|1200|1700
2020-01-06|Light rail|Sydney CBD|11|3600|2900
2020-01-06|Light rail|All - NSW|11|5000|4800
2020-01-06|Light rail|Newcastle and surrounds|12|300|300
2020-01-06|Light rail|North Sydney|12|<50|<50
2020-01-06|Light rail|Other|12|1200|1600
2020-01-06|Light rail|Sydney CBD|12|4000|3600
2020-01-06|Light rail|All - NSW|12|5500|5500
2020-01-06|Light rail|Newcastle and surrounds|13|300|300
2020-01-06|Light rail|Other|13|1200|1600
2020-01-06|Light rail|Sydney CBD|13|4200|3800
2020-01-06|Light rail|All - NSW|13|5700|5700
2020-01-06|Light rail|Newcastle and surrounds|14|200|200
2020-01-06|Light rail|North Sydney|14|<50|<50
2020-01-06|Light rail|Other|14|1400|1600
2020-01-06|Light rail|Sydney CBD|14|4000|3600
2020-01-06|Light rail|All - NSW|14|5600|5400
2020-01-06|Light rail|Newcastle and surrounds|15|200|200
2020-01-06|Light rail|Other|15|1700|1700
2020-01-06|Light rail|Sydney CBD|15|4000|4200
2020-01-06|Light rail|All - NSW|15|5900|6100
2020-01-06|Light rail|Newcastle and surrounds|16|300|300
2020-01-06|Light rail|Other|16|2400|1900
2020-01-06|Light rail|Sydney CBD|16|4100|4400
2020-01-06|Light rail|All - NSW|16|6800|6600
2020-01-06|Light rail|Newcastle and surrounds|17|300|400
2020-01-06|Light rail|Other|17|3000|2500
2020-01-06|Light rail|Sydney CBD|17|4400|4600
2020-01-06|Light rail|All - NSW|17|7700|7500
2020-01-06|Light rail|Newcastle and surrounds|18|100|100
2020-01-06|Light rail|Other|18|2200|2300
2020-01-06|Light rail|Sydney CBD|18|3100|4100
2020-01-06|Light rail|All - NSW|18|5400|6500
2020-01-06|Light rail|Newcastle and surrounds|19|100|<50
2020-01-06|Light rail|Other|19|800|1200
2020-01-06|Light rail|Sydney CBD|19|1800|1900
2020-01-06|Light rail|All - NSW|19|2700|3100
2020-01-06|Light rail|Newcastle and surrounds|20|<50|<50
2020-01-06|Light rail|Other|20|500|600
2020-01-06|Light rail|Sydney CBD|20|1100|1200
2020-01-06|Light rail|All - NSW|20|1600|1800
2020-01-06|Light rail|Newcastle and surrounds|21|<50|<50
2020-01-06|Light rail|Other|21|400|500
2020-01-06|Light rail|Sydney CBD|21|800|600
2020-01-06|Light rail|All - NSW|21|1200|1100
2020-01-06|Light rail|Newcastle and surrounds|22|<50|<50
2020-01-06|Light rail|Other|22|300|300
2020-01-06|Light rail|Sydney CBD|22|500|800
2020-01-06|Light rail|All - NSW|22|800|1100
2020-01-06|Light rail|Newcastle and surrounds|23|<50|<50
2020-01-06|Light rail|Other|23|100|200
2020-01-06|Light rail|Sydney CBD|23|300|300
2020-01-06|Light rail|All - NSW|23|400|500
2020-01-06|Train|Chatswood|0|<50|100
2020-01-06|Train|Macquarie Park|0|<50|100
2020-01-06|Train|Newcastle and surrounds|0|<50|<50
2020-01-06|Train|North Sydney|0|<50|<50
2020-01-06|Train|Other|0|900|3600
2020-01-06|Train|Parramatta|0|100|100
2020-01-06|Train|Strathfield|0|100|200
2020-01-06|Train|Sydney CBD|0|1100|900
2020-01-06|Train|Wollongong and surrounds|0|<50|<50
2020-01-06|Train|All - NSW|0|2200|5000
2020-01-06|Train|Newcastle and surrounds|1|<50|<50
2020-01-06|Train|Other|1|100|500
2020-01-06|Train|Parramatta|1|<50|<50
2020-01-06|Train|Strathfield|1|<50|<50
2020-01-06|Train|Sydney CBD|1|<50|100
2020-01-06|Train|Wollongong and surrounds|1|<50|<50
2020-01-06|Train|All - NSW|1|100|600
2020-01-06|Train|Chatswood|2|<50|<50
2020-01-06|Train|Newcastle and surrounds|2|<50|<50
2020-01-06|Train|Other|2|100|100
2020-01-06|Train|Strathfield|2|<50|<50
2020-01-06|Train|Sydney CBD|2|<50|<50
2020-01-06|Train|Wollongong and surrounds|2|<50|<50
2020-01-06|Train|All - NSW|2|100|100
2020-01-06|Train|Newcastle and surrounds|3|<50|<50
2020-01-06|Train|Other|3|700|100
2020-01-06|Train|Parramatta|3|<50|<50
2020-01-06|Train|Strathfield|3|<50|<50
2020-01-06|Train|Sydney CBD|3|<50|<50
2020-01-06|Train|Wollongong and surrounds|3|<50|<50
2020-01-06|Train|All - NSW|3|700|100
2020-01-06|Train|Chatswood|4|<50|<50
2020-01-06|Train|Macquarie Park|4|<50|<50
2020-01-06|Train|Newcastle and surrounds|4|<50|<50
2020-01-06|Train|North Sydney|4|<50|<50
2020-01-06|Train|Other|4|6900|1100
2020-01-06|Train|Parramatta|4|200|<50
2020-01-06|Train|Strathfield|4|200|<50
2020-01-06|Train|Sydney CBD|4|700|500
2020-01-06|Train|Wollongong and surrounds|4|<50|<50
2020-01-06|Train|All - NSW|4|8000|1600
2020-01-06|Train|Chatswood|5|100|100
2020-01-06|Train|Macquarie Park|5|100|200
2020-01-06|Train|Newcastle and surrounds|5|<50|<50
2020-01-06|Train|North Sydney|5|200|400
2020-01-06|Train|Other|5|24400|7300
2020-01-06|Train|Parramatta|5|700|600
2020-01-06|Train|Strathfield|5|700|300
2020-01-06|Train|Sydney CBD|5|1700|4100
2020-01-06|Train|Wollongong and surrounds|5|200|<50
2020-01-06|Train|All - NSW|5|28100|13000
2020-01-06|Train|Chatswood|6|400|600
2020-01-06|Train|Macquarie Park|6|200|800
2020-01-06|Train|Newcastle and surrounds|6|100|100
2020-01-06|Train|North Sydney|6|400|1800
2020-01-06|Train|Other|6|49700|18100
2020-01-06|Train|Parramatta|6|1400|1800
2020-01-06|Train|Strathfield|6|1100|500
2020-01-06|Train|Sydney CBD|6|3000|13100
2020-01-06|Train|Wollongong and surrounds|6|500|100
2020-01-06|Train|All - NSW|6|56800|36900
2020-01-06|Train|Chatswood|7|1100|1700
2020-01-06|Train|Macquarie Park|7|600|1600
2020-01-06|Train|Newcastle and surrounds|7|<50|300
2020-01-06|Train|North Sydney|7|1300|4100
2020-01-06|Train|Other|7|98100|25600
2020-01-06|Train|Parramatta|7|3400|4200
2020-01-06|Train|Strathfield|7|2000|600
2020-01-06|Train|Sydney CBD|7|6200|32000
2020-01-06|Train|Wollongong and surrounds|7|400|200
2020-01-06|Train|All - NSW|7|113100|70300
2020-01-06|Train|Chatswood|8|2200|3700
2020-01-06|Train|Macquarie Park|8|1100|3700
2020-01-06|Train|Newcastle and surrounds|8|<50|400
2020-01-06|Train|North Sydney|8|2700|10200
2020-01-06|Train|Other|8|91800|36900
2020-01-06|Train|Parramatta|8|4300|6300
2020-01-06|Train|Strathfield|8|2800|900
2020-01-06|Train|Sydney CBD|8|10000|83900
2020-01-06|Train|Wollongong and surrounds|8|200|300
2020-01-06|Train|All - NSW|8|115100|146300
2020-01-06|Train|Chatswood|9|1300|2400
2020-01-06|Train|Macquarie Park|9|600|1800
2020-01-06|Train|Newcastle and surrounds|9|100|100
2020-01-06|Train|North Sydney|9|1200|5200
2020-01-06|Train|Other|9|43900|26300
2020-01-06|Train|Parramatta|9|2300|3100
2020-01-06|Train|Strathfield|9|1700|600
2020-01-06|Train|Sydney CBD|9|6500|43800
2020-01-06|Train|Wollongong and surrounds|9|200|100
2020-01-06|Train|All - NSW|9|57800|83400
2020-01-06|Train|Chatswood|10|1000|1500
2020-01-06|Train|Macquarie Park|10|400|800
2020-01-06|Train|Newcastle and surrounds|10|<50|100
2020-01-06|Train|North Sydney|10|800|1700
2020-01-06|Train|Other|10|32200|20500
2020-01-06|Train|Parramatta|10|1300|1800
2020-01-06|Train|Strathfield|10|900|600
2020-01-06|Train|Sydney CBD|10|6100|19400
2020-01-06|Train|Wollongong and surrounds|10|100|200
2020-01-06|Train|All - NSW|10|42800|46600
2020-01-06|Train|Chatswood|11|1000|1500
2020-01-06|Train|Macquarie Park|11|500|700
2020-01-06|Train|Newcastle and surrounds|11|<50|100
2020-01-06|Train|North Sydney|11|1000|1200
2020-01-06|Train|Other|11|30600|21300
2020-01-06|Train|Parramatta|11|1300|1600
2020-01-06|Train|Strathfield|11|800|700
2020-01-06|Train|Sydney CBD|11|7300|16000
2020-01-06|Train|Wollongong and surrounds|11|200|200
2020-01-06|Train|All - NSW|11|42700|43300
2020-01-06|Train|Chatswood|12|1200|1700
2020-01-06|Train|Macquarie Park|12|500|700
2020-01-06|Train|Newcastle and surrounds|12|100|100
2020-01-06|Train|North Sydney|12|1100|1000
2020-01-06|Train|Other|12|28300|22700
2020-01-06|Train|Parramatta|12|1400|1500
2020-01-06|Train|Strathfield|12|900|800
2020-01-06|Train|Sydney CBD|12|9800|15000
2020-01-06|Train|Wollongong and surrounds|12|200|200
2020-01-06|Train|All - NSW|12|43500|43700
2020-01-06|Train|Chatswood|13|1400|1300
2020-01-06|Train|Macquarie Park|13|700|600
2020-01-06|Train|Newcastle and surrounds|13|100|<50
2020-01-06|Train|North Sydney|13|1200|1000
2020-01-06|Train|Other|13|27400|25400
2020-01-06|Train|Parramatta|13|1600|1600
2020-01-06|Train|Strathfield|13|900|800
2020-01-06|Train|Sydney CBD|13|11800|13500
